Humidity,Apparent Temperature (C)
0.93,15.07222222
0.93,15.02777778
0.88,15.06111111
0.93,14.53888889
0.96,13.96111111
0.96,13.63888889
0.93,14.00555556
0.93,16.11666667
0.89,17.75555556
0.78,20.02777778
0.68,21.13888889
0.69,21.99444444
0.68,22.27222222
0.7,22.85
0.61,23.9
0.54,24.97777778
0.54,24.97777778
0.47,25.95
0.47,24.97777778
0.5,23.88888889
0.59,21.25555556
0.73,20.97222222
0.83,18.8
0.91,17.7
0.93,5.416666667
0.93,6.627777778
0.96,5.55
0.93,5.55
0.96,5
1,6.061111111
1,6.061111111
0.94,6.1
1,6.061111111
0.93,7.15
0.99,4.427777778
0.93,5.822222222
0.89,7.755555556
0.89,7.044444444
0.89,7.755555556
0.89,7.238888889
0.92,7.322222222
0.93,6.605555556
0.93,7.15
0.93,5.783333333
0.93,5.455555556
0.93,5.466666667
0.93,6.627777778
0.96,4.344444444
0.83,6.2
0.95,-0.294444444
0.93,6.6
0.96,7.566666667
0.96,6.55
0.96,7.805555556
1,7.127777778
0.93,5.35
0.99,6.088888889
0.99,6.444444444
0.92,7.066666667
0.83,6.922222222
0.88,5.272222222
0.83,6.466666667
0.88,5.3
0.83,5.088888889
0.85,4.961111111
0.85,3.794444444
0.86,2.438888889
0.89,1.161111111
0.92,-0.305555556
0.92,1.061111111
0.92,-1.038888889
0.92,-1.344444444
0.91,-0.15
0.96,2.205555556
0.92,-0.888888889
0.96,0.566666667
0.96,-1.405555556
0.96,-2.216666667
0.93,-0.6
0.93,0.194444444
0.92,1.111111111
0.92,2.25
0.94,3.111111111
0.79,6.161111111
0.79,4.583333333
0.73,7.205555556
0.72,6.25
0.79,5.355555556
0.91,4.05
1,2.25
0.96,0.438888889
0.99,1.133333333
1,2.122222222
0.96,-0.994444444
1,1.344444444
1,0.272222222
0.96,2.372222222
0.99,-3.255555556
1,-0.455555556
1,1.372222222
0.96,1.3
1,1.011111111
0.93,0.766666667
0.99,-1.783333333
1,-2.577777778
1,-2.155555556
0.99,-3.033333333
0.93,-1.477777778
0.93,-1.961111111
0.99,-1.194444444
1,-1.594444444
1,-1.283333333
0.93,-0.405555556
0.92,-0.894444444
0.92,-1.777777778
0.93,-0.8
1,-2.138888889
0.96,-1.538888889
1,-3.011111111
0.96,-2.233333333
0.96,-3.566666667
0.96,-3.65
1,-4.15
0.96,-4.061111111
1,-3.477777778
1,-4.4
1,-4.438888889
1,-4.405555556
0.93,-4.838888889
1,-4.411111111
1,-4.411111111
1,-4.888888889
0.92,-3.472222222
0.93,-3.833333333
1,-3.9
1,-3.377777778
1,-3.311111111
1,-3.511111111
1,-3.866666667
1,-3.705555556
1,-4.133333333
0.96,-4.255555556
0.96,-4.233333333
1,-3.561111111
1,-3.638888889
0.97,-2.761111111
0.96,-3.688888889
0.96,-3.727777778
0.97,-4.288888889
1,-4.722222222
1,-5.888888889
1,-5.927777778
1,-5.594444444
1,-5.244444444
0.94,-4.144444444
1,-4.261111111
1,-3.583333333
0.93,-2.938888889
0.92,-2.916666667
1,-3.827777778
0.93,-1.644444444
1,-3.072222222
0.93,-3.533333333
1,-4.627777778
1,-4.372222222
1,-4.85
0.97,-4.705555556
1,-4.872222222
0.96,-1.088888889
1,-1.566666667
0.96,-1.6
0.96,-1.6
0.96,-3.411111111
0.93,-4.894444444
0.93,-4.872222222
1,-5.3
1,-2.15
1,-2.2
0.99,-3.144444444
1,-1.111111111
1,-1.111111111
0.93,-0.133333333
1,-0.072222222
1,-0.022222222
1,-0.138888889
0.93,-0.072222222
0.93,-0.094444444
1,-1.111111111
1,-1.133333333
1,-1.133333333
0.97,-1.25
0.96,-1.688888889
0.96,-1.183333333
0.99,-3.588888889
1,-1.711111111
0.96,-1.205555556
1,-1.866666667
0.93,-1.205555556
1,-2.244444444
0.99,-4.5
1,-2.244444444
1,-2.244444444
0.93,-1.322222222
0.93,-4.016666667
1,-1.133333333
0.93,-3.005555556
0.93,-0.094444444
0.93,-0.094444444
0.99,-1
1,-1.111111111
1,-4.022222222
1,-4.455555556
1,-1.161111111
0.96,-1.111111111
0.97,-1.161111111
0.96,-1.111111111
1,-1.622222222
0.96,0.633333333
1,-1.644444444
1,-1.644444444
1,-1.766666667
1,-2.2
1,-2.15
1,-2.161111111
1,-5.177777778
1,-2.15
0.93,-0.211111111
0.93,-3.094444444
0.93,0.022222222
0.99,-1.372222222
1,0.022222222
1,-3.133333333
0.99,-3.216666667
1,-2.572222222
1,-2.572222222
0.99,0.188888889
0.93,1.111111111
0.96,0.6
0.99,-0.861111111
1,0.6
0.96,1.111111111
0.87,-2.588888889
0.96,1.183333333
0.96,1.133333333
0.96,-2.083333333
0.96,-2.705555556
1,-2.5
0.99,-2.722222222
0.93,-2.85
0.93,-2.533333333
0.93,-2.938888889
0.93,-0.905555556
0.93,-1.477777778
0.99,-1.938888889
0.92,-1.977777778
0.93,-1.983333333
0.96,-2.494444444
0.92,-1.994444444
0.92,-2.461111111
0.91,-1.622222222
0.9,-1.366666667
0.89,-1.716666667
0.84,-1.644444444
0.83,-2.2
0.82,-1.938888889
0.89,-2.633333333
0.85,-2.316666667
0.82,-2.305555556
0.83,-1.744444444
0.82,-1.761111111
0.82,-1.788888889
0.84,-2.333333333
0.85,-2.427777778
0.91,-1.961111111
0.92,-2.616666667
0.92,-2.883333333
0.92,-2.694444444
0.93,-2.505555556
0.92,-1.805555556
0.92,-1.744444444
1,-3.127777778
0.92,-1.822222222
0.92,-2.433333333
0.92,-1.483333333
0.92,-1.816666667
0.89,-2.072222222
0.9,-2.116666667
0.89,-2.711111111
0.96,6.111111111
0.96,-0.288888889
0.95,6.111111111
0.92,4.677777778
0.93,4.961111111
0.93,4.8
0.93,6.038888889
0.93,4.455555556
0.93,4.444444444
0.86,5.477777778
0.83,6.694444444
0.67,6.738888889
0.71,6.983333333
0.66,6.977777778
0.66,7.277777778
0.76,6.1
0.8,4.333333333
0.85,5.183333333
0.89,3.083333333
0.91,0.694444444
0.92,-0.033333333
0.96,-0.144444444
0.95,1.066666667
0.96,-2.588888889
0.88,-2.688888889
0.92,-0.127777778
0.85,-2.261111111
0.82,-2.827777778
0.83,-3.583333333
0.79,-3.088888889
0.79,-3.283333333
0.76,-3.766666667
0.76,-3.583333333
0.76,-3.227777778
0.75,-3.3
0.75,-3.227777778
0.7,-0.933333333
0.64,0.7
0.64,0.427777778
0.67,0.294444444
0.79,-2.227777778
0.82,-3.161111111
0.88,-3.822222222
0.95,-1.9
0.88,-1.038888889
0.92,-1.038888889
0.95,-3.394444444
0.92,-3.066666667
0.92,-2.616666667
0.92,1.005555556
0.92,-0.394444444
0.92,-0.372222222
0.95,-0.311111111
0.99,-1.95
0.99,-2
0.93,-4.166666667
0.92,-3
0.92,-2.588888889
0.87,-2.322222222
0.85,-0.5
0.76,-0.094444444
0.72,1.322222222
0.71,1.755555556
0.82,-0.377777778
0.84,-2.066666667
0.85,-1.2
0.85,-0.255555556
0.86,-0.438888889
0.85,1.161111111
0.92,0.65
0.9,-1.066666667
0.92,-0.938888889
0.92,-1.533333333
0.92,-1.172222222
0.92,-1.405555556
0.92,1.138888889
0.92,-0.855555556
0.92,-1.166666667
0.92,-1.244444444
0.96,-0.572222222
0.99,1.138888889
0.92,2.2
0.89,2.711111111
0.82,2.961111111
0.88,1.972222222
0.82,2.944444444
0.76,2.844444444
0.81,4.005555556
0.85,2.544444444
0.91,-2.405555556
0.92,-1.538888889
0.92,-3.383333333
0.96,-4.811111111
0.96,-4.95
0.96,-3.716666667
0.9,-3.344444444
0.92,-5.15
0.99,-5.755555556
0.99,-2.233333333
0.94,-7.944444444
0.95,-5.255555556
0.99,-7.622222222
0.92,-7.555555556
0.96,-6.277777778
0.94,-7.166666667
0.94,-4.444444444
0.89,-2.327777778
0.92,-0.605555556
0.91,-0.1
0.82,-0.622222222
0.89,-0.255555556
0.86,-0.416666667
0.91,-0.327777778
0.89,0.144444444
0.89,0.494444444
0.92,-0.388888889
0.94,0.388888889
0.94,1.694444444
0.92,-1.283333333
0.94,-0.222222222
0.94,1.694444444
0.92,-1.583333333
0.94,1.694444444
0.94,1.694444444
0.93,1.15
0.94,1.427777778
0.94,-0.527777778
0.96,-1.072222222
0.94,1.716666667
0.92,0.111111111
0.96,0.138888889
0.89,0.205555556
0.87,0.916666667
0.92,0.816666667
0.87,0.438888889
0.87,0.855555556
0.89,1.083333333
0.84,-0.822222222
0.9,-1.538888889
0.9,0.088888889
0.87,-1.538888889
0.87,-1.538888889
0.92,-0.4
0.85,-0.344444444
0.82,0.416666667
0.9,0.277777778
0.85,-1.15
0.91,-2.222222222
0.9,-2.1
0.98,-1
0.98,0.416666667
0.87,-0.7
0.98,0.111111111
0.96,-0.366666667
0.96,-1.466666667
0.98,0.488888889
0.92,0.233333333
0.86,0.45
0.89,0.722222222
0.89,0.983333333
0.92,-0.222222222
0.91,1.05
0.92,1.216666667
0.96,1.733333333
0.92,1.472222222
0.92,0.633333333
0.92,2.727777778
0.95,0.744444444
0.93,0.744444444
0.95,1.933333333
0.94,-0.9
0.98,-0.844444444
0.98,-0.961111111
0.96,-1.638888889
0.94,-1.638888889
0.87,-2.85
0.92,-1.111111111
0.88,-4.283333333
0.76,-3.533333333
0.72,-3.527777778
0.61,-1.516666667
0.47,-2.194444444
0.59,0.166666667
0.62,0
0.57,-2.122222222
0.81,-1.694444444
0.85,-2.511111111
0.8,-5.566666667
0.92,-4.733333333
0.92,-5
0.82,-4.461111111
0.92,-5.844444444
0.92,-9.088888889
0.77,-5.461111111
0.88,-3.622222222
0.86,-5.727777778
0.85,-8.327777778
0.86,-8.594444444
0.88,-6.733333333
0.85,-10.77222222
0.84,-6.011111111
0.83,-4.883333333
0.78,-4.122222222
0.63,-0.522222222
0.67,-0.233333333
0.67,-0.844444444
0.65,1.783333333
0.74,0.7
0.81,-2.388888889
0.85,-0.266666667
0.9,-4.855555556
0.86,-5.033333333
0.96,-5.994444444
0.94,-3.016666667
0.87,-6.127777778
0.96,-7.866666667
0.96,-7.9
0.92,-8.977777778
0.96,-9.216666667
0.96,-9.833333333
0.97,-10.11666667
0.92,-10.70555556
0.92,-11.91111111
0.96,-10.53888889
0.98,-5.605555556
0.98,-5.344444444
0.96,-8.983333333
0.96,-7.877777778
0.93,-6.544444444
0.99,-6.388888889
1,-6.755555556
1,-6.722222222
1,-6.294444444
1,-6.411111111
0.92,-6.416666667
0.93,-6.444444444
1,-8.022222222
0.96,-6.527777778
1,-7.272222222
1,-4.305555556
0.96,-4.305555556
0.96,-3
0.96,-7.133333333
0.96,-7.094444444
0.96,-7.255555556
0.99,-7.1
0.92,-6.388888889
1,-6.633333333
0.99,-5.294444444
0.92,-3.977777778
0.93,-3.022222222
0.92,-1.755555556
0.92,-0.955555556
0.93,-1.588888889
0.85,-1.894444444
0.85,-2.138888889
0.86,0.15
0.92,-1
0.92,-1.116666667
0.93,-3.177777778
0.92,-1.25
0.96,-5.394444444
0.96,-5.044444444
0.96,-7.466666667
1,-2.133333333
0.85,0.705555556
1,-2.2
0.96,-1.627777778
1,-2.155555556
0.96,-2.127777778
1,-2.105555556
1,-2.094444444
1,-2.061111111
0.99,-2.75
0.93,-2.755555556
1,-1.744444444
0.99,-1.244444444
0.96,0.25
0.99,-0.361111111
0.92,1.177777778
0.98,0.961111111
0.92,1.85
0.92,0.855555556
0.92,1.166666667
0.86,1.905555556
0.89,1.816666667
0.89,1.716666667
0.89,1.25
0.96,-5.877777778
0.93,-8.155555556
0.96,-4.772222222
0.96,-4.716666667
0.93,-4.561111111
0.93,-6.9
0.93,-7.183333333
0.93,-8.138888889
0.92,-3.838888889
0.89,-5.322222222
0.9,-5.372222222
0.88,-4.416666667
0.85,-3.788888889
0.84,-2.305555556
0.79,-0.461111111
0.79,-0.922222222
0.82,-1.522222222
0.89,-4.194444444
0.91,-5.327777778
0.92,-6.288888889
0.92,-7.083333333
0.92,-7.716666667
0.92,-7.488888889
0.93,-6.1
0.88,-7.538888889
0.96,-6.922222222
0.92,-8.805555556
0.93,-5.072222222
0.96,-9.772222222
0.93,-9.527777778
0.92,-10.17777778
0.93,-8.933333333
0.93,-7.566666667
0.86,-6.233333333
0.89,-4.166666667
0.89,-2.833333333
0.86,-3.583333333
0.91,0.238888889
0.85,-0.511111111
0.92,-1.688888889
0.91,-2.233333333
0.92,-2.605555556
0.99,-5.472222222
0.92,-4.211111111
0.99,-5.888888889
0.96,-5.327777778
0.96,-4.961111111
0.93,-4.138888889
0.85,0.866666667
0.94,6.272222222
0.82,1.5
0.82,2.622222222
0.8,2.838888889
0.86,2.094444444
0.86,1.988888889
0.8,3.505555556
0.79,3.588888889
0.79,5.105555556
0.82,5.866666667
0.82,6.383333333
0.77,10.06666667
0.72,11.97222222
0.72,12.17222222
0.8,11.05555556
0.81,10.78888889
0.8,10.91666667
0.83,8.766666667
0.89,7.755555556
0.88,7.35
0.85,6.894444444
0.88,7.672222222
0.92,6.794444444
0.92,7.122222222
0.96,2.994444444
0.96,7.122222222
0.96,7.122222222
0.96,6.766666667
1,6.061111111
0.93,5.855555556
0.96,6.994444444
1,7.127777778
0.96,6.116666667
0.95,6.366666667
0.95,7.755555556
0.93,7.133333333
0.86,9.055555556
0.86,10.02222222
0.93,7.477777778
0.95,6.333333333
0.96,5.583333333
0.96,5.733333333
0.99,5.166666667
0.93,4.75
0.96,4.327777778
0.95,3.788888889
0.96,3.016666667
1,2.327777778
0.91,3.022222222
0.98,2.294444444
0.98,2.338888889
1,1.838888889
0.93,3.272222222
1,1.911111111
1,2.316666667
1,0.972222222
0.93,3.733333333
0.9,6.294444444
0.77,11.06666667
0.72,12.73333333
0.7,13.5
0.69,13.93333333
0.76,12.86666667
0.79,11.34444444
0.86,7.855555556
0.83,8.2
0.89,6.827777778
0.89,5.361111111
0.84,5.927777778
0.85,5.122222222
0.87,3.95
0.87,3.866666667
0.92,2.266666667
0.92,2.011111111
0.93,3.611111111
0.9,3.216666667
0.93,3.044444444
0.87,3.277777778
0.94,2.544444444
0.93,3.955555556
0.87,4.061111111
0.82,7.688888889
0.77,11.06666667
0.69,12.75555556
0.7,12.97222222
0.72,12.88888889
0.74,12.35555556
0.77,11.32222222
0.83,7.927777778
0.93,5.927777778
0.93,5.066666667
0.93,4.205555556
0.89,4.577777778
0.93,4.233333333
0.93,3.633333333
0.93,2.483333333
0.87,3.772222222
0.92,1.861111111
0.92,2.35
0.96,0.083333333
0.96,-0.077777778
0.92,1.111111111
0.93,1.027777778
0.93,2.1
0.86,4.777777778
0.78,7.594444444
0.74,12.19444444
0.67,13.93333333
0.65,15.21111111
0.66,15.11111111
0.72,13
0.78,12.35
0.77,12.67777778
0.75,12.06111111
0.76,11.97222222
0.78,10.02222222
0.77,10.05
0.84,6.094444444
0.86,5.322222222
0.86,4.655555556
0.89,6.216666667
0.86,3.466666667
0.86,3.877777778
0.87,3.577777778
0.86,3.072222222
0.86,2.477777778
0.86,2.455555556
0.8,3.694444444
0.78,5.644444444
0.71,10.95
0.66,12.33333333
0.59,13.95555556
0.57,14.19444444
0.58,14.08888889
0.64,12.93333333
0.69,11.45555556
0.71,11.2
0.67,11.10555556
0.72,10.02777778
0.71,10.06666667
0.74,6.138888889
0.75,6.072222222
0.8,6.127777778
0.86,-6.2
0.89,-4.322222222
0.89,-2.744444444
0.88,-2.188888889
0.87,-2.038888889
0.88,-5.8
0.88,-2.605555556
0.89,-2.433333333
0.88,-2.472222222
0.88,-5.461111111
0.89,-4.305555556
0.88,-5.816666667
0.81,-4.544444444
0.82,-2.911111111
0.76,-0.033333333
0.76,-3.172222222
0.82,-3.894444444
0.88,-2.311111111
0.88,-5.255555556
0.89,-4.038888889
0.88,-6.966666667
0.88,-5.588888889
0.89,-5.466666667
0.88,-6.35
0.96,-5.338888889
0.96,-3.216666667
0.96,-6.811111111
0.96,-6.688888889
0.96,-2.761111111
1,-2.711111111
0.96,-2.2
0.99,-2.766666667
1,-5.644444444
0.99,-6.088888889
0.99,-2.011111111
0.92,-3.755555556
0.99,-2.561111111
0.98,-0.394444444
0.91,0.222222222
0.99,0.244444444
0.97,0.483333333
0.99,0.177777778
0.92,0.044444444
0.93,-0.077777778
1,-1.088888889
0.96,-3.3
0.99,-3.694444444
1,-3.816666667
1,-3.816666667
0.93,-4.25
0.96,-0.994444444
0.96,-1.594444444
0.98,-1.805555556
0.96,-2.15
0.96,-4
1,-4.227777778
0.99,-3.933333333
0.92,-3.083333333
0.99,-2.961111111
0.99,-4.211111111
0.99,-3.638888889
0.92,-3.816666667
0.85,-4.6
0.78,-3.327777778
0.79,-2.716666667
0.88,-3.916666667
0.88,-4.816666667
0.91,-4.083333333
0.95,-2.127777778
0.92,-6.222222222
0.91,-6.027777778
0.88,-5.988888889
0.91,-7.188888889
0.8,-7.466666667
0.92,-7.244444444
0.92,-6.683333333
0.91,-9.655555556
0.92,-6.005555556
0.92,-7.277777778
0.86,-6.816666667
0.85,-7.394444444
0.88,-7.261111111
0.82,-4.544444444
0.81,-4.727777778
0.75,-4.011111111
0.74,-2.944444444
0.69,-2.088888889
0.69,-3.333333333
0.69,-3.827777778
0.7,-3.95
0.82,-3.983333333
0.83,-3.583333333
0.87,-5.05
0.8,-4.388888889
0.8,-4.944444444
0.78,-5.627777778
0.78,-6.944444444
0.87,-3.655555556
0.81,-8.094444444
0.84,-7.222222222
0.84,-7.922222222
0.92,-8.472222222
0.84,-8.277777778
0.85,-4.966666667
0.85,-6.544444444
0.81,-7.5
0.78,-6.344444444
0.75,-4.811111111
0.69,-3.35
0.64,-1.955555556
0.64,-2.227777778
0.59,-2.127777778
0.62,-2.605555556
0.74,-0.994444444
0.8,-2.155555556
0.84,-2.816666667
0.85,-4.7
0.91,-6.372222222
0.91,-6.783333333
0.91,-7.594444444
0.88,-3.711111111
0.95,-4.444444444
0.91,-3.733333333
0.92,-5.361111111
0.88,-5.022222222
0.91,-5.922222222
0.92,-3.75
0.92,-3.561111111
0.95,-2.177777778
0.88,-4.044444444
0.82,-2.277777778
0.76,-0.477777778
0.75,1.088888889
0.7,1.972222222
0.69,1.155555556
0.75,1.083333333
0.8,-2.222222222
0.82,-3.15
0.82,-0.116666667
0.85,-2.372222222
0.92,-1.205555556
0.92,-3.511111111
0.95,-3.927777778
0.92,-4.15
0.92,-2.244444444
0.96,-6.344444444
0.96,-4.694444444
0.96,-2.85
0.96,-3.322222222
0.92,-3.822222222
0.92,-4.861111111
0.93,-7.077777778
0.92,-8.422222222
0.92,-7.177777778
0.93,-6.838888889
0.99,-6.822222222
0.99,-6.538888889
0.92,-5.105555556
0.98,-5.355555556
0.98,-5.116666667
0.9,-3.983333333
0.99,-5.466666667
0.92,-4.294444444
0.86,-4.405555556
0.85,-4.833333333
0.85,-4.861111111
0.85,-4.644444444
0.79,-4.611111111
0.86,-4.766666667
0.95,-0.255555556
0.96,-5.961111111
0.96,-5.183333333
0.96,-5.561111111
0.93,-4.588888889
0.92,-3.805555556
0.93,-3.466666667
0.92,-3.744444444
0.92,-3.955555556
0.93,-3.694444444
0.99,-3.872222222
0.92,-2.666666667
0.99,-2.388888889
0.99,-2.594444444
1,-2.944444444
0.95,-1.872222222
0.96,-1.744444444
0.96,-1.616666667
0.96,-0.666666667
0.96,-0.572222222
0.92,-0.022222222
0.93,0.111111111
0.96,-0.005555556
0.96,-0.016666667
0.96,-1.188888889
1,1.733333333
0.96,0.933333333
0.96,1.938888889
0.96,0.338888889
0.96,-0.872222222
0.93,0.555555556
1,0.016666667
1,1.288888889
0.93,2.9
0.93,4.244444444
0.93,4.844444444
0.91,3.861111111
0.93,4.827777778
0.89,3.733333333
0.85,0.544444444
0.89,1.15
0.92,1.094444444
0.92,-2
0.92,-1.527777778
0.96,-1.227777778
0.95,-2.211111111
0.96,-1.183333333
0.96,-1.4
0.84,-0.755555556
0.96,-1.355555556
0.96,-2.783333333
0.9,-0.511111111
0.93,-1.727777778
0.93,-1.188888889
0.98,-1.266666667
0.96,-1.127777778
0.86,1.638888889
0.83,4.594444444
0.83,5.927777778
0.82,10.02222222
0.66,11.02222222
0.66,12.19444444
0.61,12.26111111
0.65,11.23333333
0.75,5.744444444
0.85,4.7
0.8,4.65
0.74,4.15
0.77,2.722222222
0.75,2.433333333
0.74,1.75
0.83,0.977777778
0.85,0.622222222
0.85,-1.45
0.85,-0.311111111
0.82,0.238888889
0.77,1.283333333
0.82,2.922222222
0.88,1.888888889
0.82,2.027777778
0.76,5.527777778
0.71,8.522222222
0.61,12.17222222
0.55,13.86111111
0.44,13.88333333
0.58,13.00555556
0.63,14.02777778
0.62,12.74444444
0.7,10.13333333
0.76,6.211111111
0.78,5.583333333
0.79,3.216666667
0.76,3.938888889
0.76,4.761111111
0.76,4.083333333
0.88,-4.933333333
0.88,-4.466666667
0.92,-5.488888889
0.92,-5.405555556
0.93,-5.455555556
0.92,-2.916666667
0.93,-6.138888889
0.92,-5.85
0.92,-4.938888889
0.92,-2.894444444
0.93,-2.938888889
0.92,-4.766666667
0.92,-2.872222222
0.92,-2.8
0.92,-4.766666667
0.92,-3.838888889
0.92,-3.75
0.85,-7.105555556
0.92,-3.888888889
0.92,-6.927777778
0.92,-7.155555556
0.92,-8.705555556
0.9,-7.183333333
0.88,-4.35
0.82,1.366666667
0.86,3.461111111
0.88,0.505555556
0.85,0.388888889
0.88,0.072222222
0.84,-1.033333333
0.88,-0.472222222
0.89,-0.877777778
0.88,0.272222222
0.79,2.983333333
0.71,5.966666667
0.61,12.24444444
0.63,12.87222222
0.58,13.83333333
0.63,13.98333333
0.63,14.04444444
0.63,14.08333333
0.72,12.19444444
0.83,7.983333333
0.82,6.594444444
0.78,5.827777778
0.74,5.527777778
0.77,5.272222222
0.83,5.261111111
0.89,4.25
0.94,5.527777778
0.83,4.372222222
0.86,3.988888889
0.9,1.855555556
0.92,1.85
0.89,1.927777778
0.9,2.077777778
0.87,2.038888889
0.87,4.05
0.87,6.35
0.83,8.527777778
0.82,7.744444444
0.81,10.13888889
0.76,11.25
0.84,10.18333333
0.82,10.08333333
0.88,7.472222222
0.96,5.488888889
0.96,5.655555556
1,6.205555556
0.96,5.25
0.96,6.705555556
1,3.905555556
0.93,3.822222222
0.85,-0.533333333
0.96,3.688888889
0.96,3.7
0.99,3.266666667
0.93,3.15
0.93,2.794444444
0.99,4.083333333
0.99,3.977777778
0.93,3.9
0.88,4.961111111
0.83,5.144444444
0.76,5.338888889
0.72,5.733333333
0.71,5.344444444
0.71,4.777777778
0.76,3.605555556
0.76,3.955555556
0.82,2.6
0.82,0.7
0.82,-0.844444444
0.85,-0.255555556
0.88,-0.455555556
0.85,-2.783333333
0.85,-1.494444444
0.9,-3.288888889
0.85,-2.255555556
0.85,-1.555555556
0.86,-2.105555556
0.86,-0.044444444
0.86,-0.072222222
0.87,-0.1
0.86,0.027777778
0.79,2.2
0.8,0.816666667
0.81,1.983333333
0.81,4.005555556
0.78,2.927777778
0.81,2.983333333
0.81,1.305555556
0.86,0.05
0.88,-0.872222222
0.89,-0.738888889
0.89,-1.616666667
0.85,-1.738888889
0.91,-2.755555556
0.92,-3.177777778
0.92,-3.411111111
0.92,-3.944444444
0.92,0.316666667
0.89,-4.466666667
0.88,-2.972222222
0.86,-3.588888889
0.79,-2.944444444
0.85,-4.272222222
0.81,-2.766666667
0.84,-2.688888889
0.84,-2.644444444
0.89,-1.677777778
0.88,-1.9
0.88,-0.022222222
0.87,0.972222222
0.85,0.983333333
0.92,1.355555556
0.87,2.8
0.86,2.761111111
0.92,1.738888889
0.93,1.788888889
0.92,0.372222222
0.92,0.394444444
0.92,0.244444444
0.92,1.266666667
0.91,-0.944444444
0.96,1.066666667
0.92,0.161111111
0.92,0.211111111
0.92,-0.577777778
0.95,-1.605555556
0.91,0.722222222
0.92,0.366666667
0.92,2.105555556
